ticker,ccp,tag
acgln,CY2021,"45     InsuranceCommissionsAndFees
96             InvestmentIncomeNet
700                       Revenues
Name: (acgln, CY2021), dtype: object"
acgln,CY2022,"41     InsuranceCommissionsAndFees
91             InvestmentIncomeNet
643                       Revenues
Name: (acgln, CY2022), dtype: object"
achc,CY2016,"808                                      ProfessionalFees
1117    RevenueFromContractWithCustomerExcludingAssess...
Name: (achc, CY2016), dtype: object"
achc,CY2017,"738                                      ProfessionalFees
1645    RevenueFromContractWithCustomerExcludingAssess...
Name: (achc, CY2017), dtype: object"
achc,CY2018,"718                                      ProfessionalFees
2013    RevenueFromContractWithCustomerExcludingAssess...
Name: (achc, CY2018), dtype: object"
achc,CY2019,"661                                      ProfessionalFees
1983    RevenueFromContractWithCustomerExcludingAssess...
Name: (achc, CY2019), dtype: object"
achc,CY2020,"659                                      ProfessionalFees
1933    RevenueFromContractWithCustomerExcludingAssess...
Name: (achc, CY2020), dtype: object"
achc,CY2021,"627                                      ProfessionalFees
1852    RevenueFromContractWithCustomerExcludingAssess...
Name: (achc, CY2021), dtype: object"
achc,CY2022,"549                                      ProfessionalFees
1733    RevenueFromContractWithCustomerExcludingAssess...
Name: (achc, CY2022), dtype: object"
achn,CY2016,"124     FeesAndCommissions
1154      ProfessionalFees
Name: (achn, CY2016), dtype: object"
achn,CY2017,"99          FeesAndCommissions
175    InterestIncomeOperating
Name: (achn, CY2017), dtype: object"
achn,CY2018,"158    InterestIncomeOperating
966           ProfessionalFees
Name: (achn, CY2018), dtype: object"
aciw,CY2008,"33               LicensesRevenue
382              SalesRevenueNet
14     TechnologyServicesRevenue
Name: (aciw, CY2008), dtype: object"
aciw,CY2009,"95                LicensesRevenue
1136              SalesRevenueNet
56      TechnologyServicesRevenue
Name: (aciw, CY2009), dtype: object"
aciw,CY2010,"157               LicensesRevenue
1779              SalesRevenueNet
88      TechnologyServicesRevenue
Name: (aciw, CY2010), dtype: object"
aciw,CY2011,"195               LicensesRevenue
2022              SalesRevenueNet
101     TechnologyServicesRevenue
Name: (aciw, CY2011), dtype: object"
aciw,CY2012,"197               LicensesRevenue
1942              SalesRevenueNet
95      TechnologyServicesRevenue
Name: (aciw, CY2012), dtype: object"
aciw,CY2013,"193               LicensesRevenue
1887              SalesRevenueNet
102     TechnologyServicesRevenue
Name: (aciw, CY2013), dtype: object"
aciw,CY2014,"181              LicensesRevenue
843              SalesRevenueNet
103    TechnologyServicesRevenue
Name: (aciw, CY2014), dtype: object"
aciw,CY2015,"164               LicensesRevenue
1677              SalesRevenueNet
94      TechnologyServicesRevenue
Name: (aciw, CY2015), dtype: object"
aciw,CY2016,"142                                      LicensesRevenue
338    RevenueFromContractWithCustomerIncludingAssess...
78                             TechnologyServicesRevenue
Name: (aciw, CY2016), dtype: object"
aciw,CY2017,"115                                      LicensesRevenue
711    RevenueFromContractWithCustomerExcludingAssess...
64                             TechnologyServicesRevenue
Name: (aciw, CY2017), dtype: object"
acls,CY2009,"57              RoyaltyRevenue
841            SalesRevenueNet
319    SalesRevenueServicesNet
Name: (acls, CY2009), dtype: object"
acls,CY2010,"1333            SalesRevenueNet
463     SalesRevenueServicesNet
Name: (acls, CY2010), dtype: object"
acls,CY2011,"1511            SalesRevenueNet
534     SalesRevenueServicesNet
Name: (acls, CY2011), dtype: object"
acls,CY2012,"1393            SalesRevenueNet
509     SalesRevenueServicesNet
Name: (acls, CY2012), dtype: object"
acls,CY2013,"1309            SalesRevenueNet
482     SalesRevenueServicesNet
Name: (acls, CY2013), dtype: object"
acls,CY2014,"1183            SalesRevenueNet
447     SalesRevenueServicesNet
Name: (acls, CY2014), dtype: object"
acls,CY2015,"1424                   Revenues
1071            SalesRevenueNet
401     SalesRevenueServicesNet
Name: (acls, CY2015), dtype: object"
acls,CY2016,"701    RevenueFromContractWithCustomerExcludingAssess...
340                              SalesRevenueServicesNet
Name: (acls, CY2016), dtype: object"
acls,CY2017,"1014    RevenueFromContractWithCustomerExcludingAssess...
276                               SalesRevenueServicesNet
Name: (acls, CY2017), dtype: object"
acm,CY2018,"635    RevenueFromContractWithCustomerExcludingAssess...
46                               SalesRevenueServicesNet
Name: (acm, CY2018), dtype: object"
acn,CY2008,"607                   Revenues
173    SalesRevenueServicesNet
Name: (acn, CY2008), dtype: object"
acn,CY2009,"1736                   Revenues
492     SalesRevenueServicesNet
Name: (acn, CY2009), dtype: object"
acn,CY2010,"2989                   Revenues
709     SalesRevenueServicesNet
Name: (acn, CY2010), dtype: object"
acn,CY2011,"3308                   Revenues
807     SalesRevenueServicesNet
Name: (acn, CY2011), dtype: object"
acn,CY2012,"3738                   Revenues
806     SalesRevenueServicesNet
Name: (acn, CY2012), dtype: object"
acn,CY2013,"3602                   Revenues
806     SalesRevenueServicesNet
Name: (acn, CY2013), dtype: object"
acn,CY2014,"2674                   Revenues
775     SalesRevenueServicesNet
Name: (acn, CY2014), dtype: object"
acn,CY2015,"2398                   Revenues
733     SalesRevenueServicesNet
Name: (acn, CY2015), dtype: object"
acn,CY2016,"2518                   Revenues
677     SalesRevenueServicesNet
Name: (acn, CY2016), dtype: object"
acn,CY2017,"2634                   Revenues
607     SalesRevenueServicesNet
Name: (acn, CY2017), dtype: object"
acn,CY2018,"2141                   Revenues
50      SalesRevenueServicesNet
Name: (acn, CY2018), dtype: object"
acnb,CY2009,"41     InsuranceCommissionsAndFees
239               ProfessionalFees
Name: (acnb, CY2009), dtype: object"
acnb,CY2010,"63     InsuranceCommissionsAndFees
880               ProfessionalFees
Name: (acnb, CY2010), dtype: object"
acnb,CY2011,"70      InsuranceCommissionsAndFees
1182               ProfessionalFees
Name: (acnb, CY2011), dtype: object"
acnb,CY2012,"67      InsuranceCommissionsAndFees
1124               ProfessionalFees
Name: (acnb, CY2012), dtype: object"
acnb,CY2013,"60     InsuranceCommissionsAndFees
103               ProfessionalFees
Name: (acnb, CY2013), dtype: object"
acnb,CY2014,"50    InsuranceCommissionsAndFees
99               ProfessionalFees
Name: (acnb, CY2014), dtype: object"
acnb,CY2015,"36    InsuranceCommissionsAndFees
93               ProfessionalFees
Name: (acnb, CY2015), dtype: object"
acnb,CY2016,"29    InsuranceCommissionsAndFees
87               ProfessionalFees
Name: (acnb, CY2016), dtype: object"
acnb,CY2017,"27    InsuranceCommissionsAndFees
84               ProfessionalFees
Name: (acnb, CY2017), dtype: object"
acnb,CY2018,"18    InsuranceCommissionsAndFees
88               ProfessionalFees
Name: (acnb, CY2018), dtype: object"
acnb,CY2019,"28    InsuranceCommissionsAndFees
83               ProfessionalFees
Name: (acnb, CY2019), dtype: object"
acnb,CY2020,"23    InsuranceCommissionsAndFees
81               ProfessionalFees
Name: (acnb, CY2020), dtype: object"
acnb,CY2021,"22    InsuranceCommissionsAndFees
74               ProfessionalFees
Name: (acnb, CY2021), dtype: object"
acnb,CY2022,"19    InsuranceCommissionsAndFees
65               ProfessionalFees
Name: (acnb, CY2022), dtype: object"
acor,CY2008,"29            LicensesRevenue
6      SalesRevenueGoodsGross
364           SalesRevenueNet
Name: (acor, CY2008), dtype: object"
acor,CY2009,"87             LicensesRevenue
74              RoyaltyRevenue
20      SalesRevenueGoodsGross
1097           SalesRevenueNet
Name: (acor, CY2009), dtype: object"
acor,CY2010,"147            LicensesRevenue
119             RoyaltyRevenue
64      SalesRevenueGoodsGross
1730           SalesRevenueNet
Name: (acor, CY2010), dtype: object"
acor,CY2011,"185     LicensesRevenue
147      RoyaltyRevenue
1972    SalesRevenueNet
Name: (acor, CY2011), dtype: object"
acor,CY2012,"187     LicensesRevenue
160      RoyaltyRevenue
1884    SalesRevenueNet
Name: (acor, CY2012), dtype: object"
acor,CY2013,"181     LicensesRevenue
150      RoyaltyRevenue
1826    SalesRevenueNet
Name: (acor, CY2013), dtype: object"
acor,CY2014,"169    LicensesRevenue
136     RoyaltyRevenue
906    SalesRevenueNet
Name: (acor, CY2014), dtype: object"
acor,CY2015,"152     LicensesRevenue
114      RoyaltyRevenue
1617    SalesRevenueNet
Name: (acor, CY2015), dtype: object"
acor,CY2016,"131                                      LicensesRevenue
532    RevenueFromContractWithCustomerExcludingAssess...
100                                       RoyaltyRevenue
Name: (acor, CY2016), dtype: object"
acor,CY2017,"106                                      LicensesRevenue
770    RevenueFromContractWithCustomerExcludingAssess...
80                                        RoyaltyRevenue
Name: (acor, CY2017), dtype: object"
acr-pd,CY2009,"42      ManagementFeesRevenue
277          ProfessionalFees
1220                 Revenues
Name: (acr-pd, CY2009), dtype: object"
acr-pd,CY2010,"66      ManagementFeesRevenue
930          ProfessionalFees
2149                 Revenues
Name: (acr-pd, CY2010), dtype: object"
acr-pd,CY2011,"75      ManagementFeesRevenue
1239         ProfessionalFees
2494                 Revenues
Name: (acr-pd, CY2011), dtype: object"
acr-pd,CY2012,"86      ManagementFeesRevenue
1186         ProfessionalFees
2589                 Revenues
Name: (acr-pd, CY2012), dtype: object"
acr-pd,CY2013,"81      ManagementFeesRevenue
2394                 Revenues
Name: (acr-pd, CY2013), dtype: object"
acr-pd,CY2014,"83      ManagementFeesRevenue
2045                 Revenues
Name: (acr-pd, CY2014), dtype: object"
acr-pd,CY2015,"75      ManagementFeesRevenue
1848                 Revenues
Name: (acr-pd, CY2015), dtype: object"
acr-pd,CY2016,"60                                  ManagementFeesRevenue
876     RevenueFromContractWithCustomerExcludingAssess...
1985                                             Revenues
Name: (acr-pd, CY2016), dtype: object"
acr-pd,CY2017,"1278    RevenueFromContractWithCustomerExcludingAssess...
2073                                             Revenues
Name: (acr-pd, CY2017), dtype: object"
acr-pd,CY2018,"1543    RevenueFromContractWithCustomerExcludingAssess...
1695                                             Revenues
Name: (acr-pd, CY2018), dtype: object"
acr-pd,CY2019,"1512    RevenueFromContractWithCustomerExcludingAssess...
1388                                             Revenues
Name: (acr-pd, CY2019), dtype: object"
acrdf,CY2017,"72      NetInvestmentIncome
3866               Revenues
Name: (acrdf, CY2017), dtype: object"
acrdf,CY2018,"141                                   NetInvestmentIncome
2718    RevenueFromContractWithCustomerExcludingAssess...
Name: (acrdf, CY2018), dtype: object"
acrdf,CY2019,"140                                   NetInvestmentIncome
2781    RevenueFromContractWithCustomerExcludingAssess...
Name: (acrdf, CY2019), dtype: object"
acre,CY2012,"1635    ProfessionalFees
3789            Revenues
Name: (acre, CY2012), dtype: object"
acre,CY2013,"1313    ProfessionalFees
3656            Revenues
Name: (acre, CY2013), dtype: object"
acre,CY2014,"1136    ProfessionalFees
3015            Revenues
Name: (acre, CY2014), dtype: object"
acre,CY2015,"953     ProfessionalFees
2668            Revenues
Name: (acre, CY2015), dtype: object"
acre,CY2016,"828     ProfessionalFees
2787            Revenues
Name: (acre, CY2016), dtype: object"
acre,CY2017,"755     ProfessionalFees
2896            Revenues
Name: (acre, CY2017), dtype: object"
acre,CY2018,"735     ProfessionalFees
2352            Revenues
Name: (acre, CY2018), dtype: object"
acre,CY2019,"674     ProfessionalFees
1930            Revenues
Name: (acre, CY2019), dtype: object"
acre,CY2020,"671     ProfessionalFees
1782            Revenues
Name: (acre, CY2020), dtype: object"
acre,CY2021,"637     ProfessionalFees
1673            Revenues
Name: (acre, CY2021), dtype: object"
acre,CY2022,"558     ProfessionalFees
1514            Revenues
Name: (acre, CY2022), dtype: object"
acrx,CY2013,"133        ContractsRevenue
314     InvestmentIncomeNet
3195               Revenues
Name: (acrx, CY2013), dtype: object"
acrx,CY2014,"303     InvestmentIncomeNet
2506               Revenues
Name: (acrx, CY2014), dtype: object"
acrx,CY2015,"106        ContractsRevenue
277     InvestmentIncomeNet
2248               Revenues
Name: (acrx, CY2015), dtype: object"
acrx,CY2016,"99         ContractsRevenue
263     InvestmentIncomeNet
2370               Revenues
Name: (acrx, CY2016), dtype: object"
acrx,CY2017,"79                                      ContractsRevenue
252                                  InvestmentIncomeNet
633    RevenueFromContractWithCustomerIncludingAssess...
Name: (acrx, CY2017), dtype: object"
acrx,CY2018,"207                                  InvestmentIncomeNet
695    RevenueFromContractWithCustomerIncludingAssess...
Name: (acrx, CY2018), dtype: object"
acrx,CY2019,"201                                  InvestmentIncomeNet
570    RevenueFromContractWithCustomerIncludingAssess...
Name: (acrx, CY2019), dtype: object"
acrx,CY2020,"197                                  InvestmentIncomeNet
515    RevenueFromContractWithCustomerIncludingAssess...
Name: (acrx, CY2020), dtype: object"
acrx,CY2021,"182                                  InvestmentIncomeNet
464    RevenueFromContractWithCustomerIncludingAssess...
Name: (acrx, CY2021), dtype: object"
acrx,CY2022,"167                                  InvestmentIncomeNet
405    RevenueFromContractWithCustomerIncludingAssess...
Name: (acrx, CY2022), dtype: object"
acst,CY2021,"476     RevenueFromContractWithCustomerIncludingAssess...
1490                                             Revenues
Name: (acst, CY2021), dtype: object"
act,CY2019,"67      GrossInvestmentIncomeOperating
150                NetInvestmentIncome
2799                          Revenues
Name: (act, CY2019), dtype: object"
act,CY2020,"91      GrossInvestmentIncomeOperating
199                NetInvestmentIncome
2642                          Revenues
Name: (act, CY2020), dtype: object"
